Number of data: 20000
Number of incorrect classifications: 5296
Test Sample Error Rate: 0.264787
Battacharyya bound: 0.32373
Chernoff bound: 0.3198
         beta*: 0.425
-0.429121, 0.8745, ONE, ONE, o
0.54496, 1.33168, ONE, ONE, o
1.3573, 3.6238, ONE, TWO, X
2.38058, 0.778057, ONE, ONE, o
0.315138, 0.250953, ONE, ONE, o
2.64985, 1.83997, ONE, ONE, o
1.789, 1.77717, ONE, ONE, o
3.10619, 2.64099, ONE, TWO, X
2.30112, 2.11652, ONE, ONE, o
2.23697, 1.69942, ONE, ONE, o
1.37215, 2.73438, ONE, ONE, o
1.30902, 1.67908, ONE, ONE, o
2.77663, 0.499909, ONE, ONE, o
1.94708, 1.37194, ONE, ONE, o
1.25353, 3.50949, ONE, TWO, X
1.33488, 0.533847, ONE, ONE, o
3.06442, 3.89424, ONE, TWO, X
2.90622, -0.055694, ONE, ONE, o
3.19486, 1.79703, ONE, ONE, o
1.55756, 1.08446, ONE, ONE, o
3.57159, 1.63948, ONE, ONE, o
1.22759, -0.055653, ONE, ONE, o
3.10012, 2.71765, ONE, TWO, X
1.80431, 1.12043, ONE, ONE, o
-0.917735, 3.11335, ONE, TWO, X
2.70902, 3.12031, ONE, TWO, X
1.91848, 1.38762, ONE, ONE, o
0.442323, 2.65927, ONE, ONE, o
3.35468, 0.905964, ONE, ONE, o
2.54799, 1.06619, ONE, ONE, o
2.59828, 3.19068, ONE, TWO, X
2.7967, 2.0486, ONE, ONE, o
2.63762, 2.18713, ONE, ONE, o
2.25572, 1.32923, ONE, ONE, o
3.48692, 0.839601, ONE, ONE, o
1.74754, 3.1251, ONE, ONE, o
2.55212, 2.11612, ONE, ONE, o
-0.079378, 2.15247, ONE, ONE, o
2.70999, 1.57842, ONE, ONE, o
2.74784, 2.26902, ONE, ONE, o
2.35131, 0.791412, ONE, ONE, o
1.74321, 1.53362, ONE, ONE, o
0.954289, 1.42038, ONE, ONE, o
1.8763, 1.92053, ONE, ONE, o
1.87893, 3.89278, ONE, TWO, X
2.1471, 3.7356, ONE, TWO, X
1.8653, 2.47043, ONE, ONE, o
2.07706, 2.66197, ONE, ONE, o
2.1568, 0.476406, ONE, ONE, o
3.69244, 3.35768, ONE, TWO, X
0.624146, -0.664717, ONE, ONE, o
1.06894, 1.08835, ONE, ONE, o
2.17748, 2.69498, ONE, ONE, o
0.822558, 0.657192, ONE, ONE, o
3.73224, 1.19602, ONE, ONE, o
2.3196, 2.41021, ONE, ONE, o
1.08324, -0.085106, ONE, ONE, o
0.295281, 1.03545, ONE, ONE, o
3.41367, 2.30991, ONE, TWO, X
0.656243, 3.29653, ONE, ONE, o
2.87885, 2.30951, ONE, ONE, o
2.38566, 2.58591, ONE, ONE, o
1.33598, 1.69736, ONE, ONE, o
2.54961, 1.83108, ONE, ONE, o
1.50969, 3.21364, ONE, ONE, o
2.11063, 2.48472, ONE, ONE, o
2.57246, 3.35948, ONE, TWO, X
3.08601, 0.124669, ONE, ONE, o
3.03691, 1.33403, ONE, ONE, o
2.2971, 2.08744, ONE, ONE, o
2.66532, 3.27004, ONE, TWO, X
2.58185, 1.26191, ONE, ONE, o
0.726445, 2.37885, ONE, ONE, o
1.5326, 0.372287, ONE, ONE, o
2.17079, 0.371038, ONE, ONE, o
1.4952, 0.876378, ONE, ONE, o
2.58548, 3.37635, ONE, TWO, X
4.07836, 3.56045, ONE, TWO, X
2.42274, 2.26709, ONE, ONE, o
3.45635, 0.478431, ONE, ONE, o
3.00258, 2.39261, ONE, ONE, o
0.850904, 2.57346, ONE, ONE, o
1.3935, 2.83852, ONE, ONE, o
3.03972, 3.3123, ONE, TWO, X
1.30618, 2.09551, ONE, ONE, o
1.45066, 0.913961, ONE, ONE, o
2.40351, 1.23829, ONE, ONE, o
2.31286, 3.72199, ONE, TWO, X
2.7576, 0.603553, ONE, ONE, o
2.87871, 1.64031, ONE, ONE, o
2.9717, 2.26643, ONE, ONE, o
1.50888, 2.54141, ONE, ONE, o
3.60729, 1.89693, ONE, TWO, X
1.55473, 3.48589, ONE, TWO, X
2.45158, -0.384698, ONE, ONE, o
3.34029, 2.3188, ONE, TWO, X
1.98826, 1.53937, ONE, ONE, o
2.30389, 1.62935, ONE, ONE, o
2.16251, 1.17395, ONE, ONE, o
3.66652, 1.67293, ONE, TWO, X
1.0528, 0.666057, ONE, ONE, o
2.23919, 3.44028, ONE, TWO, X
1.8065, 2.60671, ONE, ONE, o
1.25727, 2.11768, ONE, ONE, o
2.81822, 2.0046, ONE, ONE, o
1.29463, 1.45268, ONE, ONE, o
2.2486, 2.70021, ONE, ONE, o
1.96227, 2.55127, ONE, ONE, o
2.48229, 3.5361, ONE, TWO, X
3.2371, 3.32184, ONE, TWO, X
2.26015, 0.481266, ONE, ONE, o
1.92685, 0.53357, ONE, ONE, o
2.58145, 1.85653, ONE, ONE, o
0.10671, 2.39832, ONE, ONE, o
2.28857, 3.66198, ONE, TWO, X
1.32959, 0.791313, ONE, ONE, o
2.11743, 1.28366, ONE, ONE, o
2.427, 1.92876, ONE, ONE, o
0.596144, 1.47128, ONE, ONE, o
3.96587, 2.08504, ONE, TWO, X
3.05592, 0.609008, ONE, ONE, o
3.19658, 3.33483, ONE, TWO, X
2.00282, 4.54102, ONE, TWO, X
1.32788, 0.681835, ONE, ONE, o
2.68791, 2.23759, ONE, ONE, o
1.10704, 2.00834, ONE, ONE, o
2.1796, 0.647655, ONE, ONE, o
3.99834, 1.4348, ONE, TWO, X
1.6839, 1.41851, ONE, ONE, o
2.7249, 2.52025, ONE, ONE, o
1.56263, 2.89184, ONE, ONE, o
1.63971, 3.01029, ONE, ONE, o
2.94018, 1.17587, ONE, ONE, o
2.83325, 1.68131, ONE, ONE, o
2.04916, -0.515439, ONE, ONE, o
2.65334, 2.01941, ONE, ONE, o
3.43247, 1.99699, ONE, TWO, X
2.28819, 2.14068, ONE, ONE, o
0.807787, 0.37261, ONE, ONE, o
2.18857, 1.53822, ONE, ONE, o
2.66391, 3.09996, ONE, TWO, X
3.07572, -0.22722, ONE, ONE, o
1.37892, 2.50976, ONE, ONE, o
4.57991, 3.35068, ONE, TWO, X
0.971609, 3.54594, ONE, TWO, X
1.57744, 2.2861, ONE, ONE, o
1.05431, 1.48622, ONE, ONE, o
2.48876, 2.63135, ONE, ONE, o
2.84429, 1.30462, ONE, ONE, o
2.77861, 1.17165, ONE, ONE, o
0.377755, 4.60506, ONE, TWO, X
2.53875, 3.74445, ONE, TWO, X
3.02681, 2.25264, ONE, ONE, o
2.94257, 2.89761, ONE, TWO, X
1.192, 1.07894, ONE, ONE, o
1.59211, 0.907501, ONE, ONE, o
2.52363, 3.1317, ONE, TWO, X
1.20404, 3.04492, ONE, ONE, o
1.89455, 0.329685, ONE, ONE, o
1.25064, 1.30912, ONE, ONE, o
1.03572, 1.1102, ONE, ONE, o
1.38864, 3.06464, ONE, ONE, o
1.65954, 0.081074, ONE, ONE, o
2.87582, 1.87521, ONE, ONE, o
1.47811, 3.3771, ONE, TWO, X
1.67493, 0.744815, ONE, ONE, o
3.01664, 0.163285, ONE, ONE, o
1.41571, 3.256, ONE, ONE, o
1.67754, 0.939838, ONE, ONE, o
2.54313, 1.46771, ONE, ONE, o
-0.650621, 1.06787, ONE, ONE, o
3.2656, 1.39239, ONE, ONE, o
3.04373, 2.13767, ONE, ONE, o
2.19916, 0.690824, ONE, ONE, o
1.21742, 1.26985, ONE, ONE, o
1.12732, 2.32803, ONE, ONE, o
2.27825, 2.50061, ONE, ONE, o
1.53084, 1.48057, ONE, ONE, o
1.86242, 3.02874, ONE, ONE, o
1.49807, 2.55373, ONE, ONE, o
2.03656, 1.30972, ONE, ONE, o
3.20425, 2.58145, ONE, TWO, X
0.5586, 1.98541, ONE, ONE, o
2.8688, 0.942459, ONE, ONE, o
2.78373, 1.14062, ONE, ONE, o
2.54196, 1.95452, ONE, ONE, o
2.45389, 2.43556, ONE, ONE, o
3.14199, 1.13891, ONE, ONE, o
1.94339, -0.092058, ONE, ONE, o
2.07965, 2.3759, ONE, ONE, o
3.13193, 1.36018, ONE, ONE, o
0.652443, 1.30906, ONE, ONE, o
1.6921, 2.84059, ONE, ONE, o
1.52541, 3.23928, ONE, ONE, o
3.7894, 2.09929, ONE, TWO, X
2.14171, 3.27588, ONE, TWO, X
2.29428, 0.505408, ONE, ONE, o
1.65047, 2.45318, ONE, ONE, o
0.888498, 0.237114, ONE, ONE, o
3.79799, 1.78024, ONE, TWO, X
3.7514, 3.59686, ONE, TWO, X
0.067556, 1.08545, ONE, ONE, o
3.11421, -0.665017, ONE, ONE, o
2.59171, 2.6363, ONE, ONE, o
3.58479, 0.219439, ONE, ONE, o
1.38898, 3.57826, ONE, TWO, X
1.94481, -1.32245, ONE, ONE, o
1.97233, 1.15104, ONE, ONE, o
4.3251, 1.754, ONE, TWO, X
2.02997, 2.84017, ONE, ONE, o
2.40222, 1.63057, ONE, ONE, o
2.16956, 1.84674, ONE, ONE, o
3.10338, 1.48548, ONE, ONE, o
2.97576, 2.73197, ONE, TWO, X
2.62611, 1.80878, ONE, ONE, o
2.32795, 1.48321, ONE, ONE, o
0.892434, 2.25313, ONE, ONE, o
1.28383, 3.19907, ONE, ONE, o
2.71723, 0.804027, ONE, ONE, o
2.85372, -0.721659, ONE, ONE, o
3.17574, 1.51191, ONE, ONE, o
2.04943, 2.1075, ONE, ONE, o
1.39949, 1.61233, ONE, ONE, o
2.57482, 0.661142, ONE, ONE, o
0.782991, 1.5608, ONE, ONE, o
2.07591, 1.32871, ONE, ONE, o
2.3232, 1.79545, ONE, ONE, o
2.8964, 3.23432, ONE, TWO, X
2.35725, 1.42163, ONE, ONE, o
1.65092, 2.66114, ONE, ONE, o
4.39073, 2.0981, ONE, TWO, X
1.92142, 2.60714, ONE, ONE, o
2.64658, 2.48065, ONE, ONE, o
2.13151, 1.51362, ONE, ONE, o
2.54472, 1.72515, ONE, ONE, o
2.68913, -0.235734, ONE, ONE, o
0.399404, 2.69616, ONE, ONE, o
1.76146, 2.27976, ONE, ONE, o
3.27665, 2.93103, ONE, TWO, X
1.92327, 1.41117, ONE, ONE, o
3.08497, 1.45519, ONE, ONE, o
3.05244, 1.23887, ONE, ONE, o
1.8736, 2.87687, ONE, ONE, o
1.48714, 2.46007, ONE, ONE, o
2.38614, 0.356501, ONE, ONE, o
2.69322, 2.1681, ONE, ONE, o
3.7093, 1.81345, ONE, TWO, X
0.442949, 1.24926, ONE, ONE, o
3.70594, 3.15878, ONE, TWO, X
2.80947, 1.80138, ONE, ONE, o
2.28499, 1.96549, ONE, ONE, o
1.64201, 0.821571, ONE, ONE, o
3.07184, 2.93612, ONE, TWO, X
0.803086, 1.96045, ONE, ONE, o
0.82812, 0.93252, ONE, ONE, o
3.70619, 2.20518, ONE, TWO, X
2.17274, 1.73271, ONE, ONE, o
2.68698, 1.42391, ONE, ONE, o
0.298429, 2.17265, ONE, ONE, o
1.00015, 1.69417, ONE, ONE, o
1.47155, 0.697028, ONE, ONE, o
3.10358, 1.23418, ONE, ONE, o
3.10957, 0.336238, ONE, ONE, o
1.16625, 1.628, ONE, ONE, o
1.85261, 1.23178, ONE, ONE, o
2.62024, 2.55114, ONE, ONE, o
2.64566, 2.0107, ONE, ONE, o
1.05674, 1.7428, ONE, ONE, o
4.83521, 2.63814, ONE, TWO, X
2.80839, 2.06271, ONE, ONE, o
1.10702, 3.61438, ONE, TWO, X
0.408515, 1.01357, ONE, ONE, o
3.15, 0.923564, ONE, ONE, o
3.01243, 3.25863, ONE, TWO, X
2.66581, 2.93926, ONE, TWO, X
2.25416, 2.19139, ONE, ONE, o
1.5651, 1.00256, ONE, ONE, o
2.06017, 2.86238, ONE, ONE, o
2.19981, -0.055649, ONE, ONE, o
1.55809, 0.846296, ONE, ONE, o
3.19027, 3.50003, ONE, TWO, X
1.68311, 2.44873, ONE, ONE, o
0.840188, 2.21751, ONE, ONE, o
3.42696, 3.35752, ONE, TWO, X
2.37534, 2.46798, ONE, ONE, o
-0.448622, 1.98492, ONE, ONE, o
2.21831, 1.79998, ONE, ONE, o
2.83554, 2.61372, ONE, ONE, o
-1.1888, 2.2799, ONE, TWO, X
0.498344, 2.0169, ONE, ONE, o
3.00797, 3.17095, ONE, TWO, X
4.0483, 1.72369, ONE, TWO, X
5.05797, 1.19989, ONE, TWO, X
1.94947, 1.86335, ONE, ONE, o
0.69071, 2.66995, ONE, ONE, o
0.781993, 0.926558, ONE, ONE, o
1.73801, 2.10541, ONE, ONE, o
2.55511, 3.716, ONE, TWO, X
3.1471, 2.27254, ONE, ONE, o
1.71039, 2.86612, ONE, ONE, o
1.68133, 2.91386, ONE, ONE, o
2.21418, 2.37605, ONE, ONE, o
2.06087, 1.70989, ONE, ONE, o
2.18382, 2.90292, ONE, ONE, o
2.09928, 0.508778, ONE, ONE, o
0.886627, 2.66104, ONE, ONE, o
3.5169, 1.96249, ONE, TWO, X
0.288774, 1.91968, ONE, ONE, o
1.24428, 1.32736, ONE, ONE, o
0.844857, 3.2083, ONE, ONE, o
2.61299, 0.635189, ONE, ONE, o
0.778955, 1.98395, ONE, ONE, o
1.18204, 2.61538, ONE, ONE, o
1.63081, 2.68221, ONE, ONE, o
0.872985, 1.95881, ONE, ONE, o
2.34805, 0.743196, ONE, ONE, o
1.42201, 0.133609, ONE, ONE, o
1.33512, 3.54813, ONE, TWO, X
2.02504, 4.17761, ONE, TWO, X
3.09174, 0.1155, ONE, ONE, o
1.51933, 0.683849, ONE, ONE, o
2.2159, 1.96435, ONE, ONE, o
3.44919, 1.8265, ONE, ONE, o
2.98159, 1.18874, ONE, ONE, o
2.16522, 1.60415, ONE, ONE, o
1.45449, 1.20396, ONE, ONE, o
3.41014, 0.889039, ONE, ONE, o
0.933877, 2.31719, ONE, ONE, o
1.40538, 2.18787, ONE, ONE, o
1.47273, 2.9747, ONE, ONE, o
1.42943, 2.69458, ONE, ONE, o
3.02868, 0.585319, ONE, ONE, o
3.54424, 1.90047, ONE, TWO, X
3.35889, 1.19284, ONE, ONE, o
2.06242, 3.44352, ONE, TWO, X
2.51331, 3.08499, ONE, TWO, X
2.06799, 1.67435, ONE, ONE, o
1.34259, 0.443656, ONE, ONE, o
2.3033, 2.31442, ONE, ONE, o
2.40628, 1.95726, ONE, ONE, o
3.652, 4.41326, ONE, TWO, X
3.14469, 2.20276, ONE, ONE, o
0.909197, 2.87566, ONE, ONE, o
1.31034, 2.01916, ONE, ONE, o
1.72339, 1.42796, ONE, ONE, o
1.58839, 1.88227, ONE, ONE, o
2.50981, 1.69582, ONE, ONE, o
3.97512, 1.43401, ONE, TWO, X
0.205518, 2.37725, ONE, ONE, o
1.98752, 1.79429, ONE, ONE, o
1.28243, 0.892542, ONE, ONE, o
1.63487, 2.33787, ONE, ONE, o
1.48327, 3.13512, ONE, ONE, o
2.32739, 0.055228, ONE, ONE, o
2.20032, 0.80394, ONE, ONE, o
2.42192, 2.4504, ONE, ONE, o
2.70209, 0.410825, ONE, ONE, o
2.17415, 1.44351, ONE, ONE, o
0.449713, 2.06155, ONE, ONE, o
2.14546, 2.20949, ONE, ONE, o
2.43994, 2.58329, ONE, ONE, o
3.76171, 2.32864, ONE, TWO, X
1.74759, 1.95257, ONE, ONE, o
3.61531, 2.47466, ONE, TWO, X
3.2757, 1.86369, ONE, ONE, o
3.6542, 2.30774, ONE, TWO, X
1.19634, 1.67447, ONE, ONE, o
-0.135604, 2.81586, ONE, ONE, o
2.78611, 0.871827, ONE, ONE, o
0.128746, 2.66494, ONE, ONE, o
2.25104, 2.43844, ONE, ONE, o
3.97007, 4.31154, ONE, TWO, X
3.90453, 3.8712, ONE, TWO, X
0.280291, 1.35837, ONE, ONE, o
2.13984, 2.79399, ONE, ONE, o
2.33499, 1.50052, ONE, ONE, o
3.73397, 1.46866, ONE, TWO, X
3.84515, 1.05009, ONE, TWO, X
1.73382, 1.43037, ONE, ONE, o
3.44338, 1.57626, ONE, ONE, o
2.05159, 2.19046, ONE, ONE, o
2.31405, 1.90271, ONE, ONE, o
1.76166, 3.88561, ONE, TWO, X
2.76551, 1.66315, ONE, ONE, o
1.53714, 1.40523, ONE, ONE, o
3.26749, 2.74591, ONE, TWO, X
4.14261, 3.13127, ONE, TWO, X
1.17411, 0.377828, ONE, ONE, o
2.25508, 2.6494, ONE, ONE, o
0.479029, 2.51438, ONE, ONE, o
2.23678, 3.40914, ONE, TWO, X
3.39739, 0.980622, ONE, ONE, o
1.11795, 3.72775, ONE, TWO, X
1.08911, 2.00469, ONE, ONE, o
1.47367, 2.72317, ONE, ONE, o
1.19216, 1.1639, ONE, ONE, o
2.23001, 1.20908, ONE, ONE, o
2.61044, 2.37433, ONE, ONE, o
2.99691, 3.02097, ONE, TWO, X
0.52373, 1.2528, ONE, ONE, o
2.34736, 1.09587, ONE, ONE, o
2.37846, 0.147139, ONE, ONE, o
2.97898, 4.00966, ONE, TWO, X
3.41241, 2.97299, ONE, TWO, X
2.09439, 3.18989, ONE, TWO, X
1.57033, 0.910183, ONE, ONE, o
2.8075, 1.60572, ONE, ONE, o
1.90918, 1.70095, ONE, ONE, o
3.01127, 1.15424, ONE, ONE, o
0.760645, 1.9136, ONE, ONE, o
1.65567, 1.49444, ONE, ONE, o
1.64821, 2.50275, ONE, ONE, o
1.25911, 3.55613, ONE, TWO, X
0.50042, 1.26903, ONE, ONE, o
0.895405, -0.13155, ONE, ONE, o
2.33121, 2.36658, ONE, ONE, o
3.12371, 2.43278, ONE, TWO, X
1.40539, 2.57176, ONE, ONE, o
3.47229, 1.4117, ONE, ONE, o
-0.381675, 1.94753, ONE, ONE, o
1.27504, 1.70719, ONE, ONE, o
2.41487, 1.56696, ONE, ONE, o
2.48528, 2.0301, ONE, ONE, o
3.5813, 2.92419, ONE, TWO, X
3.27248, 0.674289, ONE, ONE, o
2.77451, 3.09314, ONE, TWO, X
2.83593, 2.85378, ONE, TWO, X
2.03445, 1.7907, ONE, ONE, o
0.228322, 2.66301, ONE, ONE, o
-0.347807, 2.39355, ONE, ONE, o
4.08822, 1.98879, ONE, TWO, X
2.62236, 0.841276, ONE, ONE, o
0.517258, 2.9679, ONE, ONE, o
1.99134, 0.946492, ONE, ONE, o
2.91658, 0.409416, ONE, ONE, o
0.106355, 0.691886, ONE, ONE, o
1.48858, 1.58911, ONE, ONE, o
2.43572, 1.63435, ONE, ONE, o
-0.348912, 2.66548, ONE, ONE, o
3.61308, 0.457128, ONE, ONE, o
2.86393, 2.11246, ONE, ONE, o
0.845399, 2.05858, ONE, ONE, o
1.65705, 2.02694, ONE, ONE, o
0.61104, 3.2018, ONE, ONE, o
1.22463, 2.266, ONE, ONE, o
0.371152, 2.17386, ONE, ONE, o
2.45794, 3.6659, ONE, TWO, X
0.65518, 3.53202, ONE, TWO, X
3.34017, 2.16078, ONE, TWO, X
1.64616, 2.50624, ONE, ONE, o
1.7208, 1.073, ONE, ONE, o
2.24189, 1.22241, ONE, ONE, o
2.82935, 2.45759, ONE, ONE, o
3.0659, 1.54057, ONE, ONE, o
2.24484, 1.22895, ONE, ONE, o
1.41353, -0.191023, ONE, ONE, o
1.27051, 2.33667, ONE, ONE, o
1.98287, 0.034441, ONE, ONE, o
1.59569, 2.58287, ONE, ONE, o
3.40969, 2.8125, ONE, TWO, X
0.580039, 1.47002, ONE, ONE, o
1.89, 1.07388, ONE, ONE, o
2.23319, 2.2357, ONE, ONE, o
1.09906, 1.2836, ONE, ONE, o
3.25544, 2.40584, ONE, TWO, X
2.55617, 1.94965, ONE, ONE, o
2.46943, 4.83231, ONE, TWO, X
1.23029, 2.01287, ONE, ONE, o
1.18534, 2.62043, ONE, ONE, o
1.61153, 1.68504, ONE, ONE, o
3.04912, 4.08928, ONE, TWO, X
1.83622, 1.71501, ONE, ONE, o
3.62321, 1.13784, ONE, ONE, o
3.00393, 2.578, ONE, TWO, X
1.529, 2.34316, ONE, ONE, o
2.21089, 1.63362, ONE, ONE, o
2.5196, 2.79216, ONE, ONE, o
2.72045, 0.100482, ONE, ONE, o
1.5268, 2.44708, ONE, ONE, o
2.2731, 2.8231, ONE, ONE, o
0.591389, 3.54632, ONE, TWO, X
2.00649, 1.69465, ONE, ONE, o
2.77928, 1.7796, ONE, ONE, o
2.86724, 1.67956, ONE, ONE, o
2.90264, 4.69346, ONE, TWO, X
1.96938, 2.22466, ONE, ONE, o
1.91034, 2.11003, ONE, ONE, o
1.89033, 2.54854, ONE, ONE, o
2.33503, 4.02936, ONE, TWO, X
0.0959, 2.29059, ONE, ONE, o
2.89875, 1.46107, ONE, ONE, o
2.04798, 2.57598, ONE, ONE, o
2.3347, 2.9234, ONE, ONE, o
1.6736, 1.79095, ONE, ONE, o
0.893858, 3.11483, ONE, ONE, o
2.24242, 1.65994, ONE, ONE, o
2.63792, 0.796097, ONE, ONE, o
1.12137, 1.85486, ONE, ONE, o
1.82764, 3.42919, ONE, TWO, X
0.188032, 1.04058, ONE, ONE, o
1.87136, 2.39524, ONE, ONE, o
1.98744, 3.80316, ONE, TWO, X
1.43474, 2.98196, ONE, ONE, o
0.86146, 0.632089, ONE, ONE, o
2.51021, 2.63056, ONE, ONE, o
3.02361, 0.459808, ONE, ONE, o
1.66711, 3.19643, ONE, ONE, o
2.54419, 2.0772, ONE, ONE, o
3.45292, 1.54917, ONE, ONE, o
2.06584, 2.40853, ONE, ONE, o
1.24487, 1.85284, ONE, ONE, o
2.24235, 1.56357, ONE, ONE, o
2.96727, 1.02604, ONE, ONE, o
1.46128, 1.90844, ONE, ONE, o
1.9582, 2.29009, ONE, ONE, o
2.01048, 1.52403, ONE, ONE, o
2.15489, 1.25794, ONE, ONE, o
1.51878, 2.34459, ONE, ONE, o
1.56572, -0.074701, ONE, ONE, o
2.23312, 1.68137, ONE, ONE, o
2.93147, 1.10126, ONE, ONE, o
1.78513, 3.11982, ONE, ONE, o
1.59586, 0.931136, ONE, ONE, o
2.69513, 1.82443, ONE, ONE, o
2.89975, 1.6007, ONE, ONE, o
2.48136, 2.37597, ONE, ONE, o
2.2696, 2.27827, ONE, ONE, o
2.60894, 3.69885, ONE, TWO, X
1.54212, 0.916834, ONE, ONE, o
2.80325, 2.45971, ONE, ONE, o
1.11958, -0.09068, ONE, ONE, o
3.12596, 2.43413, ONE, TWO, X
1.63877, 0.951824, ONE, ONE, o
2.33312, 1.00196, ONE, ONE, o
2.95447, 2.30615, ONE, ONE, o
2.40648, 2.00281, ONE, ONE, o
2.15973, 1.90777, ONE, ONE, o
3.25896, 2.76451, ONE, TWO, X
0.953828, 2.51817, ONE, ONE, o
2.07686, 0.648003, ONE, ONE, o
2.28143, 1.34523, ONE, ONE, o
3.61491, 2.58435, ONE, TWO, X
2.69282, 1.94659, ONE, ONE, o
2.86984, 2.06184, ONE, ONE, o
2.10034, 4.29431, ONE, TWO, X
2.42929, 1.42431, ONE, ONE, o
1.21763, 1.59566, ONE, ONE, o
1.84172, 1.42842, ONE, ONE, o
1.44376, 1.43298, ONE, ONE, o
-0.080714, 1.39467, ONE, ONE, o
1.82111, 3.30887, ONE, TWO, X
2.32377, 2.01106, ONE, ONE, o
2.65578, 1.44553, ONE, ONE, o
2.67801, 1.51662, ONE, ONE, o
0.704836, 3.9528, ONE, TWO, X
3.10766, 2.18764, ONE, ONE, o
3.19776, 1.97563, ONE, ONE, o
0.177651, 0.263788, ONE, ONE, o
3.41317, 3.30408, ONE, TWO, X
1.92889, 1.68742, ONE, ONE, o
1.69023, 1.99133, ONE, ONE, o
1.64596, 3.80739, ONE, TWO, X
0.75441, 2.97863, ONE, ONE, o
1.06532, 1.76342, ONE, ONE, o
3.22514, 1.00061, ONE, ONE, o
1.56072, 3.62742, ONE, TWO, X
3.4088, 1.91166, ONE, ONE, o
2.44025, 1.43271, ONE, ONE, o
2.34115, 1.72324, ONE, ONE, o
2.14833, 0.381957, ONE, ONE, o
4.66739, 1.95454, ONE, TWO, X
0.786496, 1.10316, ONE, ONE, o
2.46036, 2.86772, ONE, ONE, o
4.39971, 2.63394, ONE, TWO, X
2.54798, 1.0766, ONE, ONE, o
1.68421, 2.95674, ONE, ONE, o
2.32654, 2.66575, ONE, ONE, o
0.231458, 1.95889, ONE, ONE, o
0.655494, 1.0541, ONE, ONE, o
3.29932, 1.5328, ONE, ONE, o
1.64071, 0.910053, ONE, ONE, o
1.34049, 2.94907, ONE, ONE, o
-0.276774, 1.06984, ONE, ONE, o
2.41874, 1.96962, ONE, ONE, o
1.00447, 0.648581, ONE, ONE, o
3.27024, 3.18578, ONE, TWO, X
1.90075, 1.16122, ONE, ONE, o
2.22314, 2.23572, ONE, ONE, o
1.79879, 2.8407, ONE, ONE, o
0.840849, 2.81466, ONE, ONE, o
2.63059, 1.94072, ONE, ONE, o
0.108594, 2.25598, ONE, ONE, o
0.646752, 1.48098, ONE, ONE, o
2.49974, 2.04021, ONE, ONE, o
3.18751, 1.78889, ONE, ONE, o
0.61561, 2.85376, ONE, ONE, o
2.12776, 4.40171, ONE, TWO, X
2.18986, 1.31197, ONE, ONE, o
2.81557, 1.62956, ONE, ONE, o
2.24344, -0.376616, ONE, ONE, o
2.62394, 1.49168, ONE, ONE, o
2.18257, 1.55609, ONE, ONE, o
0.510489, 1.20847, ONE, ONE, o
2.38062, 2.2578, ONE, ONE, o
2.35532, 2.13722, ONE, ONE, o
1.49666, 0.888501, ONE, ONE, o
0.741334, 1.67022, ONE, ONE, o
0.133087, 4.55693, ONE, TWO, X
1.52352, 2.72192, ONE, ONE, o
0.71478, 3.13586, ONE, ONE, o
1.82424, 2.56643, ONE, ONE, o
2.75961, 1.8497, ONE, ONE, o
3.31171, 3.66937, ONE, TWO, X
1.52661, 2.74801, ONE, ONE, o
1.81561, 3.04018, ONE, ONE, o
1.69746, 2.54531, ONE, ONE, o
1.4318, 1.62331, ONE, ONE, o
2.9149, 1.8938, ONE, ONE, o
1.31564, 2.35911, ONE, ONE, o
3.20752, 1.78934, ONE, ONE, o
2.62249, 1.36035, ONE, ONE, o
2.62678, 3.10767, ONE, TWO, X
0.783163, 1.12747, ONE, ONE, o
0.205431, 1.57377, ONE, ONE, o
1.85502, 1.51951, ONE, ONE, o
1.90205, 1.7662, ONE, ONE, o
1.36233, 2.38247, ONE, ONE, o
1.16043, 2.46913, ONE, ONE, o
2.22376, 0.631597, ONE, ONE, o
1.37109, 0.894402, ONE, ONE, o
0.458444, 2.41812, ONE, ONE, o
1.71196, 1.30169, ONE, ONE, o
3.33871, 2.35289, ONE, TWO, X
2.01507, 3.28742, ONE, TWO, X
1.97625, 0.706977, ONE, ONE, o
3.02561, 0.283648, ONE, ONE, o
0.112, 2.34194, ONE, ONE, o
1.1539, 2.84119, ONE, ONE, o
0.367682, 2.91145, ONE, ONE, o
0.94991, 1.67145, ONE, ONE, o
1.40012, 2.96015, ONE, ONE, o
3.5365, 1.37508, ONE, ONE, o
0.74726, 1.62406, ONE, ONE, o
2.24178, 1.30777, ONE, ONE, o
2.89051, 0.66632, ONE, ONE, o
1.34793, 2.37248, ONE, ONE, o
1.28543, 0.734723, ONE, ONE, o
3.85341, 2.36189, ONE, TWO, X
4.84923, 0.649718, ONE, TWO, X
2.25526, 2.65708, ONE, ONE, o
1.55671, 3.48655, ONE, TWO, X
2.45831, 1.17223, ONE, ONE, o
0.761885, 3.23628, ONE, ONE, o
3.14846, 4.15147, ONE, TWO, X
1.18934, 1.42185, ONE, ONE, o
0.056751, 0.179698, ONE, ONE, o
1.87802, 1.79972, ONE, ONE, o
1.25634, 0.018638, ONE, ONE, o
4.06816, 1.30672, ONE, TWO, X
1.70783, 2.37369, ONE, ONE, o
2.21048, 0.507284, ONE, ONE, o
1.56816, 3.38995, ONE, TWO, X
1.21469, 2.45229, ONE, ONE, o
