Number of data: 20000
Number of incorrect classifications: 8717
Test Sample Error Rate: 0.435828
Battacharyya bound: 0.373529
Chernoff bound: 0.3
         beta*: 0.999998
1.43882, 0.54064, ONE, ONE, o
1.15611, 0.872591, ONE, ONE, o
0.709237, 0.679352, ONE, ONE, o
1.62161, -0.385347, ONE, ONE, o
1.33901, 2.09598, ONE, TWO, X
1.83347, 0.793296, ONE, ONE, o
0.857715, 3.88919, ONE, TWO, X
1.16325, 0.878488, ONE, ONE, o
-0.651919, -0.065941, ONE, ONE, o
1.09831, 0.680753, ONE, ONE, o
1.39417, 1.40101, ONE, ONE, o
0.801104, 1.37328, ONE, ONE, o
-0.802756, 1.98565, ONE, ONE, o
0.606626, -0, ONE, ONE, o
1.96784, 1.21693, ONE, TWO, X
0.315175, 0.033052, ONE, ONE, o
0.821451, 0.034984, ONE, ONE, o
-0.720281, -0.700058, ONE, ONE, o
-0.146315, -1.45802, ONE, ONE, o
-0.209415, 1.07046, ONE, ONE, o
-0.038096, 0.769499, ONE, ONE, o
0.781622, 0.545051, ONE, ONE, o
0.755692, 1.31408, ONE, ONE, o
0.727469, 0.334649, ONE, ONE, o
0.779592, -0.206786, ONE, ONE, o
0.562582, 0.762209, ONE, ONE, o
-0.040653, 2.04536, ONE, ONE, o
1.50451, 0.612219, ONE, ONE, o
0.267195, 0.816126, ONE, ONE, o
-0.031757, 1.75967, ONE, ONE, o
0.813385, 0.582395, ONE, ONE, o
1.36621, 1.06381, ONE, ONE, o
0.598614, 0.143764, ONE, ONE, o
0.237939, 0.343185, ONE, ONE, o
1.10669, 1.05583, ONE, ONE, o
2.56203, 0.449458, ONE, ONE, o
0.948675, 1.94242, ONE, ONE, o
0.320421, 0.955616, ONE, ONE, o
-0.243106, 1.79662, ONE, ONE, o
2.13251, 0.273803, ONE, ONE, o
2.62329, 1.83177, ONE, TWO, X
0.337635, 1.66075, ONE, ONE, o
1.75577, -0.3257, ONE, ONE, o
-0.677858, 0.898692, ONE, ONE, o
0.325649, -0.020426, ONE, ONE, o
-0.288489, 0.186151, ONE, ONE, o
-0.019475, -0.608758, ONE, ONE, o
1.76305, 1.14963, ONE, ONE, o
1.81471, 0.224371, ONE, ONE, o
0.124772, 1.24798, ONE, ONE, o
1.86967, 1.15277, ONE, ONE, o
0.670503, 2.89872, ONE, TWO, X
2.2269, 2.38525, ONE, TWO, X
-0.086577, 1.50108, ONE, ONE, o
2.62956, 0.964624, ONE, TWO, X
2.87618, 0.208195, ONE, ONE, o
0.966043, 1.99106, ONE, ONE, o
-1.35936, -1.00251, ONE, ONE, o
1.11822, 1.32436, ONE, ONE, o
0.345415, 0.07367, ONE, ONE, o
-1.36031, 2.13525, ONE, ONE, o
0.380924, 1.30063, ONE, ONE, o
2.87553, 1.43819, ONE, TWO, X
0.331506, 1.34262, ONE, ONE, o
-0.849756, -0.461821, ONE, ONE, o
1.32659, 2.19988, ONE, TWO, X
1.42627, 1.32047, ONE, ONE, o
1.04736, 1.87067, ONE, ONE, o
0.963094, 0.827046, ONE, ONE, o
0.318339, 2.48207, ONE, ONE, o
1.62961, 1.66592, ONE, TWO, X
0.448187, 0.62974, ONE, ONE, o
2.93734, 0.491485, ONE, TWO, X
0.606853, 1.05559, ONE, ONE, o
-0.054531, 2.35958, ONE, ONE, o
2.59292, 1.60427, ONE, TWO, X
2.26476, 0.69393, ONE, ONE, o
1.76293, 0.288396, ONE, ONE, o
1.66814, 1.66658, ONE, TWO, X
0.994355, 0.806081, ONE, ONE, o
1.9486, 0.894751, ONE, ONE, o
-0.164666, 1.24757, ONE, ONE, o
3.13869, 1.19407, ONE, TWO, X
0.470547, 1.62322, ONE, ONE, o
2.50591, 1.17126, ONE, TWO, X
1.53314, 0.452394, ONE, ONE, o
0.788613, 0.617297, ONE, ONE, o
0.404759, 0.6812, ONE, ONE, o
1.96178, 0.30587, ONE, ONE, o
1.50092, 1.0119, ONE, ONE, o
0.324996, 0.700005, ONE, ONE, o
-0.174253, 1.61777, ONE, ONE, o
1.65642, 0.698214, ONE, ONE, o
0.041336, 0.740957, ONE, ONE, o
0.826378, 0.480754, ONE, ONE, o
0.303428, 1.96887, ONE, ONE, o
1.99604, -0.206079, ONE, ONE, o
1.46783, -0.192111, ONE, ONE, o
2.6843, 3.31155, ONE, TWO, X
-0.556788, 1.45578, ONE, ONE, o
-0.167452, 0.307145, ONE, ONE, o
1.06387, 1.7869, ONE, ONE, o
0.421587, 0.354687, ONE, ONE, o
2.49045, 0.096334, ONE, ONE, o
1.26778, 0.291977, ONE, ONE, o
1.80566, 1.48624, ONE, TWO, X
-1.55595, 0.102742, ONE, ONE, o
-0.104267, -0.546065, ONE, ONE, o
1.65044, 1.84808, ONE, TWO, X
1.34239, 3.02243, ONE, TWO, X
-0.660404, 2.62907, ONE, ONE, o
1.94876, 1.75456, ONE, TWO, X
-0.319859, 1.56, ONE, ONE, o
0.770837, -0.993142, ONE, ONE, o
0.672546, 0.006041, ONE, ONE, o
1.06958, 0.665421, ONE, ONE, o
1.34958, 1.92919, ONE, TWO, X
0.610844, -0.246286, ONE, ONE, o
0.126599, 1.58447, ONE, ONE, o
2.79997, -0.801853, ONE, ONE, o
2.55556, 1.45854, ONE, TWO, X
1.32531, 1.76367, ONE, TWO, X
1.5502, 1.98081, ONE, TWO, X
0.456276, 0.79494, ONE, ONE, o
1.57726, 1.87499, ONE, TWO, X
1.05573, -0.799188, ONE, ONE, o
0.284455, 0.304823, ONE, ONE, o
0.288192, 0.986747, ONE, ONE, o
0.911314, 2.1926, ONE, TWO, X
0.678195, 0.497779, ONE, ONE, o
2.18738, 0.932298, ONE, TWO, X
1.15434, 0.979872, ONE, ONE, o
1.52979, 0.849059, ONE, ONE, o
3.20435, 1.46497, ONE, TWO, X
0.704314, 1.51936, ONE, ONE, o
-0.040214, 1.34446, ONE, ONE, o
-0.21524, 1.25741, ONE, ONE, o
1.73738, -0.806134, ONE, ONE, o
2.08369, 0.558187, ONE, ONE, o
1.27195, 0.605207, ONE, ONE, o
0.344917, 2.80281, ONE, TWO, X
1.69697, 0.490472, ONE, ONE, o
0.256252, 0.580162, ONE, ONE, o
1.25987, 1.00356, ONE, ONE, o
0.423447, 1.04994, ONE, ONE, o
0.955121, 1.26903, ONE, ONE, o
0.083143, 0.564442, ONE, ONE, o
-0.074298, 0.675952, ONE, ONE, o
1.53538, 1.05381, ONE, ONE, o
2.29331, 4.02536, ONE, TWO, X
0.819906, 0.108399, ONE, ONE, o
1.22157, 0.677817, ONE, ONE, o
-0.273904, 0.746348, ONE, ONE, o
2.71129, 0.731427, ONE, TWO, X
0.778, 1.18273, ONE, ONE, o
1.7426, 1.04391, ONE, ONE, o
0.703264, 1.35516, ONE, ONE, o
0.414981, 0.565409, ONE, ONE, o
0.762242, 0.99904, ONE, ONE, o
0.612495, -1.36553, ONE, ONE, o
2.23635, -0.485626, ONE, ONE, o
0.898142, 0.096338, ONE, ONE, o
0.967636, 2.02588, ONE, ONE, o
1.50759, -0.981276, ONE, ONE, o
2.03819, 1.39626, ONE, TWO, X
2.12193, 1.00443, ONE, TWO, X
1.78816, 0.483053, ONE, ONE, o
1.24627, 2.14413, ONE, TWO, X
-0.613733, 0.430572, ONE, ONE, o
2.95646, -0.001621, ONE, ONE, o
1.22563, 0.863543, ONE, ONE, o
0.070302, 1.92695, ONE, ONE, o
0.574075, 0.228421, ONE, ONE, o
0.261361, 0.513286, ONE, ONE, o
1.21392, 0.967997, ONE, ONE, o
1.5355, 2.54259, ONE, TWO, X
-0.879465, 2.22352, ONE, ONE, o
1.69501, 0.456666, ONE, ONE, o
-0.845747, 1.37173, ONE, ONE, o
0.633758, 0.467129, ONE, ONE, o
1.56301, 1.33606, ONE, ONE, o
0.592796, -0.280128, ONE, ONE, o
3.42339, 0.847136, ONE, TWO, X
1.58684, 1.60439, ONE, TWO, X
0.674744, 0.30794, ONE, ONE, o
-0.014413, 0.870732, ONE, ONE, o
0.77055, 0.398045, ONE, ONE, o
-0.599525, 0.987083, ONE, ONE, o
1.15987, 0.765123, ONE, ONE, o
-0.17718, -1.39192, ONE, ONE, o
1.40939, -0.536156, ONE, ONE, o
1.34686, 0.055992, ONE, ONE, o
1.05419, 1.16757, ONE, ONE, o
0.666032, 4.32447, ONE, TWO, X
0.718317, 0.547178, ONE, ONE, o
0.932082, 0.279894, ONE, ONE, o
2.13399, 3.12413, ONE, TWO, X
2.31305, 1.31083, ONE, TWO, X
0.722809, 0.940496, ONE, ONE, o
1.49184, -0.658197, ONE, ONE, o
0.636048, 1.55326, ONE, ONE, o
1.36087, 2.03986, ONE, TWO, X
1.76105, -0.517512, ONE, ONE, o
2.93213, -1.44843, ONE, ONE, o
1.10404, 0.187486, ONE, ONE, o
-0.129223, 1.64307, ONE, ONE, o
0.758578, -0.48672, ONE, ONE, o
1.37021, 2.35284, ONE, TWO, X
0.927173, 0.908802, ONE, ONE, o
0.10023, 2.83788, ONE, ONE, o
-0.331571, 1.89289, ONE, ONE, o
0.830816, 2.02386, ONE, ONE, o
2.0644, 1.48756, ONE, TWO, X
-0.688531, 1.21898, ONE, ONE, o
2.30371, 1.03879, ONE, TWO, X
2.24176, 1.26138, ONE, TWO, X
0.956415, 1.53852, ONE, ONE, o
2.40357, 0.982825, ONE, TWO, X
-0.165423, 1.22643, ONE, ONE, o
3.29585, 0.378722, ONE, TWO, X
2.03193, 1.45408, ONE, TWO, X
0.877925, 1.33525, ONE, ONE, o
0.494981, 0.580163, ONE, ONE, o
0.900791, 0.770916, ONE, ONE, o
1.73488, 0.474954, ONE, ONE, o
2.09839, 0.803828, ONE, ONE, o
0.353939, 1.29546, ONE, ONE, o
1.59844, 0.4424, ONE, ONE, o
0.070937, -0.871199, ONE, ONE, o
0.959408, 2.94598, ONE, TWO, X
0.912528, 1.33088, ONE, ONE, o
1.37003, 0.065039, ONE, ONE, o
-0.568392, -0.849563, ONE, ONE, o
2.40354, 1.72567, ONE, TWO, X
2.34014, -0.672537, ONE, ONE, o
2.15554, 0.870466, ONE, ONE, o
2.25308, 2.07537, ONE, TWO, X
0.893828, -0.18424, ONE, ONE, o
1.69074, 1.11469, ONE, ONE, o
-1.04918, 0.97665, ONE, ONE, o
1.71432, 1.98397, ONE, TWO, X
2.08418, -0.863141, ONE, ONE, o
1.56119, 0.822352, ONE, ONE, o
-0.54402, 1.56826, ONE, ONE, o
1.05641, 3.20443, ONE, TWO, X
0.611356, 0.272257, ONE, ONE, o
0.954173, 0.615689, ONE, ONE, o
2.21728, 0.491488, ONE, ONE, o
-0.360728, 0.728046, ONE, ONE, o
0.136573, 2.27458, ONE, ONE, o
0.630218, 1.30371, ONE, ONE, o
0.121286, 0.61638, ONE, ONE, o
-1.09677, 1.41503, ONE, ONE, o
2.20441, 0.605242, ONE, ONE, o
1.57878, -0.653534, ONE, ONE, o
0.180946, 0.30265, ONE, ONE, o
-0.9855, 1.85714, ONE, ONE, o
0.871997, 0.247672, ONE, ONE, o
1.20906, -0.267174, ONE, ONE, o
-0.114457, 0.583792, ONE, ONE, o
1.14072, 1.39141, ONE, ONE, o
0.19214, 1.25395, ONE, ONE, o
1.47117, 1.38948, ONE, ONE, o
2.20683, 1.13544, ONE, TWO, X
-0.006251, 2.05559, ONE, ONE, o
1.07557, 1.26004, ONE, ONE, o
1.02224, 1.30695, ONE, ONE, o
0.590568, -1.07286, ONE, ONE, o
0.469411, 0.713785, ONE, ONE, o
-1.41697, 1.37786, ONE, ONE, o
1.36955, 1.37325, ONE, ONE, o
0.446029, 1.67972, ONE, ONE, o
2.77637, -0.772387, ONE, ONE, o
1.47889, 1.29635, ONE, ONE, o
1.24781, 1.03188, ONE, ONE, o
1.05279, -0.146858, ONE, ONE, o
1.18526, 0.39943, ONE, ONE, o
0.340719, 0.542814, ONE, ONE, o
0.777624, 3.20069, ONE, TWO, X
0.516078, 0.815259, ONE, ONE, o
-0.58237, 0.250059, ONE, ONE, o
-0.0685, 0.498397, ONE, ONE, o
0.367588, 0.092389, ONE, ONE, o
2.75197, 1.46184, ONE, TWO, X
2.18913, 1.73103, ONE, TWO, X
2.10931, 0.775434, ONE, ONE, o
0.413241, 2.23575, ONE, ONE, o
1.25212, 2.56392, ONE, TWO, X
0.039957, 2.07455, ONE, ONE, o
-0.455604, 0.987546, ONE, ONE, o
1.45127, 0.377928, ONE, ONE, o
2.14964, 2.05823, ONE, TWO, X
-0.151046, 0.772977, ONE, ONE, o
1.53173, 1.77163, ONE, TWO, X
2.28355, 0.81093, ONE, TWO, X
1.30108, 1.04172, ONE, ONE, o
0.255698, 0.202897, ONE, ONE, o
1.80739, 0.924164, ONE, ONE, o
1.33838, 0.996551, ONE, ONE, o
1.61462, 2.74235, ONE, TWO, X
-0.324177, 1.5332, ONE, ONE, o
1.19944, 1.58363, ONE, ONE, o
0.753029, 1.32196, ONE, ONE, o
0.769747, 0.962736, ONE, ONE, o
0.348028, -0.53953, ONE, ONE, o
0.907475, 0.743628, ONE, ONE, o
1.15047, -0.657605, ONE, ONE, o
0.376965, 1.48664, ONE, ONE, o
-0.334993, 3.10748, ONE, ONE, o
2.14444, 0.075238, ONE, ONE, o
-0.966994, -1.04413, ONE, ONE, o
1.06255, 1.34352, ONE, ONE, o
0.43491, -0.701316, ONE, ONE, o
1.02798, 1.67477, ONE, ONE, o
0.205945, 0.371998, ONE, ONE, o
0.163491, 2.39278, ONE, ONE, o
1.52916, -0.683794, ONE, ONE, o
2.23475, 0.585508, ONE, ONE, o
0.74786, 0.907807, ONE, ONE, o
1.01693, -0.78089, ONE, ONE, o
0.123122, 0.20646, ONE, ONE, o
2.21987, 1.3697, ONE, TWO, X
1.52101, 3.39503, ONE, TWO, X
0.773986, -0.526153, ONE, ONE, o
1.95353, 0.541672, ONE, ONE, o
1.19687, 2.77447, ONE, TWO, X
0.855676, 1.85607, ONE, ONE, o
0.355248, 1.45323, ONE, ONE, o
0.703586, -0.590327, ONE, ONE, o
0.793437, 1.35715, ONE, ONE, o
0.753201, 1.04595, ONE, ONE, o
0.215661, 0.266044, ONE, ONE, o
1.64734, 1.10467, ONE, ONE, o
0.082831, 1.10362, ONE, ONE, o
0.513898, 0.914642, ONE, ONE, o
0.253027, 2.86124, ONE, TWO, X
2.09651, -0.664288, ONE, ONE, o
0.280268, 1.34545, ONE, ONE, o
-1.12948, 1.86033, ONE, ONE, o
0.618304, 0.986872, ONE, ONE, o
1.73046, 1.39796, ONE, TWO, X
2.0099, 0.570534, ONE, ONE, o
0.490333, 0.873754, ONE, ONE, o
0.335962, 1.61248, ONE, ONE, o
1.3445, 2.20658, ONE, TWO, X
1.60341, 0.8098, ONE, ONE, o
2.39389, 1.55269, ONE, TWO, X
0.109384, 0.679537, ONE, ONE, o
0.106173, 0.696134, ONE, ONE, o
0.572232, 1.5128, ONE, ONE, o
2.12925, 0.296232, ONE, ONE, o
1.82551, 2.89207, ONE, TWO, X
1.77414, 0.044193, ONE, ONE, o
-0.050636, 0.845534, ONE, ONE, o
0.996083, 3.08909, ONE, TWO, X
1.58281, 0.588373, ONE, ONE, o
-0.036604, 2.00368, ONE, ONE, o
-0.196853, 1.45157, ONE, ONE, o
1.90447, 1.95291, ONE, TWO, X
0.426087, 2.55242, ONE, ONE, o
-0.172426, 0.973906, ONE, ONE, o
3.70932, -0.271205, ONE, TWO, X
2.7181, 1.22913, ONE, TWO, X
0.725645, 1.77567, ONE, ONE, o
1.24796, 0.987268, ONE, ONE, o
2.19786, 0.787632, ONE, ONE, o
-0.435936, -0.897865, ONE, ONE, o
2.01413, 0.781689, ONE, ONE, o
-0.791512, 1.92032, ONE, ONE, o
0.989429, 1.07595, ONE, ONE, o
2.03095, 1.48059, ONE, TWO, X
2.24366, 2.39417, ONE, TWO, X
2.07393, 0.531999, ONE, ONE, o
1.01462, 0.942099, ONE, ONE, o
1.19756, 1.1838, ONE, ONE, o
1.17243, 1.90771, ONE, TWO, X
1.71583, 1.35974, ONE, TWO, X
1.96669, -0.370909, ONE, ONE, o
2.67162, -0.512104, ONE, ONE, o
-0.256367, 0.200293, ONE, ONE, o
-0.319045, -1.6907, ONE, ONE, o
1.12481, 1.97982, ONE, TWO, X
2.97355, 0.030216, ONE, ONE, o
1.83467, 0.316959, ONE, ONE, o
1.74882, 2.1665, ONE, TWO, X
-1.16926, 3.50792, ONE, ONE, o
0.785046, 1.18392, ONE, ONE, o
0.797325, -0.315036, ONE, ONE, o
1.28946, 0.056311, ONE, ONE, o
-0.238656, 1.42607, ONE, ONE, o
0.74207, 1.7316, ONE, ONE, o
3.53918, 1.11979, ONE, TWO, X
0.788686, 1.89637, ONE, ONE, o
0.19499, 0.658536, ONE, ONE, o
2.21324, 1.91403, ONE, TWO, X
3.56862, 0.719235, ONE, TWO, X
0.725051, 1.55793, ONE, ONE, o
0.672097, 2.5869, ONE, TWO, X
2.17969, 1.08522, ONE, TWO, X
2.15192, 1.89101, ONE, TWO, X
1.33853, 1.82311, ONE, TWO, X
1.92386, 1.16191, ONE, TWO, X
-0.431743, 1.3502, ONE, ONE, o
2.05446, 1.06922, ONE, TWO, X
1.41316, 3.82863, ONE, TWO, X
1.44939, 1.40926, ONE, ONE, o
2.80113, 2.65147, ONE, TWO, X
1.11717, 1.78045, ONE, ONE, o
0.901218, 0.00976, ONE, ONE, o
1.38843, 1.53235, ONE, ONE, o
1.36875, 2.05893, ONE, TWO, X
0.484026, 0.027742, ONE, ONE, o
3.10519, 0.459443, ONE, TWO, X
-0.053228, 1.79889, ONE, ONE, o
1.11713, 0.189433, ONE, ONE, o
0.474637, 0.824986, ONE, ONE, o
1.51991, 0.837482, ONE, ONE, o
1.01651, 0.541153, ONE, ONE, o
1.4492, -0.810171, ONE, ONE, o
2.37114, 1.42397, ONE, TWO, X
0.488322, 1.65007, ONE, ONE, o
2.31603, 1.17078, ONE, TWO, X
1.16815, 0.308116, ONE, ONE, o
1.53458, 0.065326, ONE, ONE, o
1.54975, -0.060609, ONE, ONE, o
2.10755, 1.85649, ONE, TWO, X
1.84078, 1.3621, ONE, TWO, X
1.54407, 0.09186, ONE, ONE, o
1.2278, 0.844013, ONE, ONE, o
0.080812, 1.99068, ONE, ONE, o
-0.54416, 2.57889, ONE, ONE, o
0.655808, 1.64554, ONE, ONE, o
1.97852, 2.31633, ONE, TWO, X
0.817784, 0.71418, ONE, ONE, o
-0.515134, 1.81073, ONE, ONE, o
-0.088319, 0.233494, ONE, ONE, o
0.320385, 0.318083, ONE, ONE, o
1.21867, 1.74476, ONE, ONE, o
2.70475, -0.235292, ONE, ONE, o
0.335979, 1.29938, ONE, ONE, o
1.96466, 1.74638, ONE, TWO, X
-0.748348, 0.963466, ONE, ONE, o
0.623506, 1.18844, ONE, ONE, o
-0.8152, 1.60878, ONE, ONE, o
3.7218, 1.0034, ONE, TWO, X
0.458821, 0.750417, ONE, ONE, o
1.64864, 1.12514, ONE, ONE, o
-0.868493, 1.13382, ONE, ONE, o
1.33768, 0.870994, ONE, ONE, o
2.08871, 1.13197, ONE, TWO, X
2.33796, 0.545946, ONE, ONE, o
-1.78309, 0.466525, ONE, ONE, o
0.602568, 2.21956, ONE, ONE, o
1.47121, 0.67153, ONE, ONE, o
1.5056, 1.43708, ONE, ONE, o
0.565035, 1.58243, ONE, ONE, o
-0.234572, 1.69322, ONE, ONE, o
1.33603, 0.20039, ONE, ONE, o
0.31788, -1.30661, ONE, ONE, o
2.78162, 1.1767, ONE, TWO, X
0.594844, -1.04293, ONE, ONE, o
1.62731, 0.257052, ONE, ONE, o
1.68061, 0.759073, ONE, ONE, o
0.845356, 2.55574, ONE, TWO, X
0.542595, 2.37335, ONE, ONE, o
0.194287, -0.678315, ONE, ONE, o
1.28328, 2.39661, ONE, TWO, X
3.02716, 3.55214, ONE, TWO, X
0.925136, 2.2561, ONE, TWO, X
0.435801, 0.649575, ONE, ONE, o
1.9646, 1.36927, ONE, TWO, X
-0.116049, -0.735892, ONE, ONE, o
-0.053028, 0.849765, ONE, ONE, o
2.20522, 0.746703, ONE, ONE, o
2.23213, 1.17544, ONE, TWO, X
2.65456, 1.47717, ONE, TWO, X
1.61577, 2.45894, ONE, TWO, X
0.738353, 1.67599, ONE, ONE, o
1.95182, 0.357864, ONE, ONE, o
0.458793, 1.48707, ONE, ONE, o
0.341638, 1.75793, ONE, ONE, o
2.20781, 1.0251, ONE, TWO, X
1.42579, 0.582235, ONE, ONE, o
2.00697, 2.39587, ONE, TWO, X
1.96594, 2.05083, ONE, TWO, X
1.63272, 0.434257, ONE, ONE, o
0.066304, 0.736286, ONE, ONE, o
0.971028, -0.255125, ONE, ONE, o
0.696711, -0.262136, ONE, ONE, o
-0.177179, 1.31873, ONE, ONE, o
3.29397, 0.657366, ONE, TWO, X
0.557325, 1.58404, ONE, ONE, o
1.45627, 0.125944, ONE, ONE, o
1.53444, 1.27201, ONE, ONE, o
-0.532303, 1.90933, ONE, ONE, o
0.77543, 2.63708, ONE, TWO, X
1.85319, 2.20391, ONE, TWO, X
1.47853, 0.913734, ONE, ONE, o
1.78335, 1.09256, ONE, ONE, o
2.14662, 1.37255, ONE, TWO, X
1.97039, 0.908672, ONE, ONE, o
1.40233, 0.75266, ONE, ONE, o
0.596643, 0.797559, ONE, ONE, o
0.592091, 0.884842, ONE, ONE, o
1.19482, -0.71191, ONE, ONE, o
1.12245, 0.367661, ONE, ONE, o
0.206692, 1.78551, ONE, ONE, o
-0.675518, 0.644234, ONE, ONE, o
2.097, 1.31139, ONE, TWO, X
1.86679, 1.06356, ONE, ONE, o
1.09048, 0.978954, ONE, ONE, o
1.39071, 0.629189, ONE, ONE, o
1.20486, 0.79935, ONE, ONE, o
2.23973, 0.620249, ONE, ONE, o
1.78841, 1.45805, ONE, TWO, X
2.25179, 1.64411, ONE, TWO, X
1.82765, 1.31419, ONE, TWO, X
0.226222, 0.510804, ONE, ONE, o
3.03054, 0.649468, ONE, TWO, X
1.08592, 1.80076, ONE, ONE, o
0.507887, 1.094, ONE, ONE, o
0.669115, 0.054382, ONE, ONE, o
1.19624, 0.862588, ONE, ONE, o
2.16379, 0.253798, ONE, ONE, o
-0.15573, 0.888348, ONE, ONE, o
1.10838, 1.31703, ONE, ONE, o
0.85951, 3.27529, ONE, TWO, X
3.80821, 0.956268, ONE, TWO, X
2.59213, 0.658102, ONE, TWO, X
1.09021, 0.896925, ONE, ONE, o
0.676465, 1.68087, ONE, ONE, o
0.166591, 2.15715, ONE, ONE, o
-0.922145, 1.61563, ONE, ONE, o
1.29343, 1.7407, ONE, ONE, o
1.08821, 0.350954, ONE, ONE, o
-1.06431, 0.987437, ONE, ONE, o
1.30958, 1.44391, ONE, ONE, o
1.46152, 0.95412, ONE, ONE, o
-0.574452, 1.71889, ONE, ONE, o
2.34023, -0.529023, ONE, ONE, o
1.02873, 0.282732, ONE, ONE, o
0.743905, 1.64714, ONE, ONE, o
1.35147, -0.17746, ONE, ONE, o
0.811439, 0.814002, ONE, ONE, o
1.09088, 1.28904, ONE, ONE, o
1.55802, 0.946223, ONE, ONE, o
2.87184, 1.3314, ONE, TWO, X
0.54799, 2.8137, ONE, TWO, X
0.669234, 0.147265, ONE, ONE, o
0.362506, 1.19706, ONE, ONE, o
-0.325703, 1.53956, ONE, ONE, o
0.325487, 1.16669, ONE, ONE, o
1.80721, 0.676372, ONE, ONE, o
0.206021, -0.424824, ONE, ONE, o
1.14259, 2.15187, ONE, TWO, X
0.881428, 1.01313, ONE, ONE, o
1.98878, 0.585944, ONE, ONE, o
-0.059438, -0.481294, ONE, ONE, o
0.763502, -0.02853, ONE, ONE, o
-0.308273, -1.26221, ONE, ONE, o
2.03143, 1.43641, ONE, TWO, X
2.91832, -0.757016, ONE, ONE, o
0.409517, 1.99361, ONE, ONE, o
1.58596, 0.061036, ONE, ONE, o
-0.175109, 0.849738, ONE, ONE, o
2.76438, 3.13329, ONE, TWO, X
0.512415, 1.02057, ONE, ONE, o
0.419, -0.89779, ONE, ONE, o
1.33041, 1.22639, ONE, ONE, o
1.25466, 2.22655, ONE, TWO, X
0.435536, 0.523314, ONE, ONE, o
1.31158, -0.606654, ONE, ONE, o
2.62231, 2.64639, ONE, TWO, X
0.544436, 0.601167, ONE, ONE, o
0.116274, 0.792766, ONE, ONE, o
1.65817, 0.486272, ONE, ONE, o
0.690248, 3.22313, ONE, TWO, X
1.40854, 0.722088, ONE, ONE, o
0.749733, 1.04775, ONE, ONE, o
-0.494369, 2.55689, ONE, ONE, o
0.813328, 0.087148, ONE, ONE, o
0.508139, -0.51353, ONE, ONE, o
2.64584, -0.514026, ONE, ONE, o
0.268119, 0.231589, ONE, ONE, o
1.24349, 0.777363, ONE, ONE, o
0.817388, -0.069239, ONE, ONE, o
1.49114, -0.688517, ONE, ONE, o
1.23394, 1.66795, ONE, ONE, o
0.465732, 0.96584, ONE, ONE, o
0.638089, 0.54198, ONE, ONE, o
0.837522, 0.76615, ONE, ONE, o
1.06631, 3.41138, ONE, TWO, X
1.56493, 0.185891, ONE, ONE, o
3.13463, -0.670354, ONE, ONE, o
2.0792, -0.387083, ONE, ONE, o
3.04044, 1.1621, ONE, TWO, X
0.834559, 3.00908, ONE, TWO, X
1.91725, 1.87911, ONE, TWO, X
1.06674, 0.297466, ONE, ONE, o
1.88286, 0.454126, ONE, ONE, o
0.623703, 1.11277, ONE, ONE, o
-0.301479, 1.83079, ONE, ONE, o
1.25066, 2.975, ONE, TWO, X
-0.054108, 1.20603, ONE, ONE, o
1.8343, 1.41309, ONE, TWO, X
0.382425, 1.10742, ONE, ONE, o
0.729333, 0.654236, ONE, ONE, o
-0.334788, 1.32737, ONE, ONE, o
-0.060057, 0.088926, ONE, ONE, o
0.080623, 1.2651, ONE, ONE, o
2.17503, -0.096528, ONE, ONE, o
0.54367, 1.66442, ONE, ONE, o
-0.597785, 1.6282, ONE, ONE, o
0.642671, 0.517592, ONE, ONE, o
0.2834, 0.41476, ONE, ONE, o
1.46415, 2.48207, ONE, TWO, X
0.983317, 0.99166, ONE, ONE, o
1.21976, -0.034788, ONE, ONE, o
2.56196, 2.10769, ONE, TWO, X
2.12988, 1.67344, ONE, TWO, X
0.579715, -0.32628, ONE, ONE, o
1.6698, 1.99963, ONE, TWO, X
0.505201, 1.15389, ONE, ONE, o
1.64194, 1.06994, ONE, ONE, o
1.53404, 0.947968, ONE, ONE, o
0.954648, 0.758518, ONE, ONE, o
-1.94454, 2.82072, ONE, ONE, o
1.56256, 1.02029, ONE, ONE, o
0.856673, 2.26832, ONE, TWO, X
3.37893, -0.132271, ONE, TWO, X
0.911904, 2.22472, ONE, TWO, X
1.14371, -0.05905, ONE, ONE, o
1.73087, -0.087754, ONE, ONE, o
2.40922, 1.50489, ONE, TWO, X
-0.031627, -0.905765, ONE, ONE, o
1.27059, 0.708415, ONE, ONE, o
2.47339, -0.185691, ONE, ONE, o
1.57349, -0.254653, ONE, ONE, o
1.1676, 1.49841, ONE, ONE, o
2.24387, 1.35458, ONE, TWO, X
0.043523, 1.16688, ONE, ONE, o
1.5909, 2.60835, ONE, TWO, X
1.47014, 1.49111, ONE, ONE, o
1.04928, 0.078296, ONE, ONE, o
1.72945, 0.104046, ONE, ONE, o
-0.132789, 1.29961, ONE, ONE, o
1.54369, 1.06265, ONE, ONE, o
0.403854, 1.31419, ONE, ONE, o
2.15489, -0.57232, ONE, ONE, o
0.79191, -0.027702, ONE, ONE, o
2.2096, 0.555883, ONE, ONE, o
0.055514, 1.15042, ONE, ONE, o
1.976, -1.27651, ONE, ONE, o
3.58618, 2.40284, ONE, TWO, X
0.406269, -0.448189, ONE, ONE, o
1.79085, 1.26023, ONE, ONE, o
1.08297, 1.63237, ONE, ONE, o
0.653406, 1.22967, ONE, ONE, o
